http://www.wikidata.org/entity/Q723308,हमज़ा यूसुफ
http://www.wikidata.org/entity/Q21186481,हमज़ा त्ज़ोर्त्ज़िस
http://www.wikidata.org/entity/Q770033,हमज़ा इब्न अब्दुल मुत्तलिब
http://www.wikidata.org/entity/Q5646488,हमज़ा अलवी
http://www.wikidata.org/entity/Q3631506,हब्बा खातून
http://www.wikidata.org/entity/Q51783353,हबीबुर रहमान
http://www.wikidata.org/entity/Q3535567,हबीब तनवीर
http://www.wikidata.org/entity/Q263791,हफ्सा बिन्त उमर
http://www.wikidata.org/entity/Q228986,हनफ़ी पन्थ
http://www.wikidata.org/entity/Q293460,हज्जाज बिन युसुफ़
http://www.wikidata.org/entity/Q1592085,हज़ेम बबलावी
http://www.wikidata.org/entity/Q115473,हज़ारा लोग
http://www.wikidata.org/entity/Q3242934,हज़रत बाबाजान
http://www.wikidata.org/entity/Q2427934,हजरत निजामुद्दीन
http://www.wikidata.org/entity/Q4887713,हज़रत
http://www.wikidata.org/entity/Q732375,हकीमुल्ला महसूद
http://www.wikidata.org/entity/Q1569992,हकीम सय्यद ज़िल्लुर रहमान
http://www.wikidata.org/entity/Q43459,हकीम अबुल कासिम फिरदौसी तुसी
http://www.wikidata.org/entity/Q3595817,हकीम अजमल ख़ान
http://www.wikidata.org/entity/Q7653848,स्वर्ण लता
http://www.wikidata.org/entity/Q15863,स्लोवेने लोग
http://www.wikidata.org/entity/Q40477,स्लाव लोग
http://www.wikidata.org/entity/Q12185322,स्फ़ैक्स का महान मस्जिद
http://www.wikidata.org/entity/Q7554598,सोहाय अली
http://www.wikidata.org/entity/Q434435,सोहा अली खान
http://www.wikidata.org/entity/Q2976698,सोराया तर्ज़ी
http://www.wikidata.org/entity/Q7560550,सोमी अली
http://www.wikidata.org/entity/Q7553629,सोफिया हयात
http://www.wikidata.org/entity/Q3307122,सोन्या जहान
http://www.wikidata.org/entity/Q7660418,सैय्यद नईमुद्दीन
http://www.wikidata.org/entity/Q196546,सैय्यद अहमद खान
http://www.wikidata.org/entity/Q3506857,सैय्यद अब्दुल रहीम
http://www.wikidata.org/entity/Q28823504,सैयदी फखरुद्दीन
http://www.wikidata.org/entity/Q5556066,सैयद सालार मसूद ग़ाज़ी
http://www.wikidata.org/entity/Q7660441,सैयद शाहनवाज हुसैन
http://www.wikidata.org/entity/Q30252132,सैयद शहाबुद्दीन सल्फ़ी फिरदौसी
http://www.wikidata.org/entity/Q7660455,सैयद वहीद अशरफ
http://www.wikidata.org/entity/Q1331421,सैयद वंश
http://www.wikidata.org/entity/Q334894,सैयद रज़ा हुसैनी
http://www.wikidata.org/entity/Q7660427,सैयद रज़ा अली गिलानी
http://www.wikidata.org/entity/Q7660386,सैयद मोहम्मद हादी
http://www.wikidata.org/entity/Q7660404,सैयद मुज़्तबा अली
http://www.wikidata.org/entity/Q7387654,सैयद मुजफ्फर हुसैन बर्नी
http://www.wikidata.org/entity/Q3346553,सैयद मीर निसार अली तितुमीर
http://www.wikidata.org/entity/Q26763799,सैयद बद्रुदुजा
http://www.wikidata.org/entity/Q5431517,सैयद फ़क़र इमाम
http://www.wikidata.org/entity/Q3346340,सैयद नजरुल इस्लाम
http://www.wikidata.org/entity/Q2725984,सैयद किरमानी
http://www.wikidata.org/entity/Q6084734,सैयद इस्माइल हुसैन सिराजी
http://www.wikidata.org/entity/Q23884270,सैयद इम्तियाज़ जलील
http://www.wikidata.org/entity/Q7660316,सैयद इमदाद अली
http://www.wikidata.org/entity/Q7660306,सैयद आसिफ कादरी
http://www.wikidata.org/entity/Q2164946,सैयद अहमद महमूद
http://www.wikidata.org/entity/Q1896941,सैयद अहमद
http://www.wikidata.org/entity/Q2091561,सैयद अली
http://www.wikidata.org/entity/Q2525731,सैयद अमीर अली
http://www.wikidata.org/entity/Q63827100,सैयद अदनान काकाखैल
http://www.wikidata.org/entity/Q7660309,सैयद अता हसनैन
http://www.wikidata.org/entity/Q18122934,सैयद अकबरूद्दीन
http://www.wikidata.org/entity/Q4222507,सैफुद्दीन किचलू
http://www.wikidata.org/entity/Q252290,सैफ़ अली ख़ान
http://www.wikidata.org/entity/Q143396,सेन ज़हूर
http://www.wikidata.org/entity/Q209942,सेडियो माने
http://www.wikidata.org/entity/Q23810819,सूरोनबे जीनबेकोव
http://www.wikidata.org/entity/Q373650,सूरी साम्राज्य
http://www.wikidata.org/entity/Q3031309,सूफिया कमाल
http://www.wikidata.org/entity/Q4119332,सुहैब वेब
http://www.wikidata.org/entity/Q983053,सुहेल ख़ान
http://www.wikidata.org/entity/Q2895141,सुहिर हम्माद
http://www.wikidata.org/entity/Q44819,सुहार्तो
http://www.wikidata.org/entity/Q253667,सुहा अराफात
http://www.wikidata.org/entity/Q57405,सुसीलो बाम्बांग युद्धोयोनो
http://www.wikidata.org/entity/Q3906628,सुल्तान सुलेमान मस्जिद
http://www.wikidata.org/entity/Q3239600,सुल्तान सतुक बुग़रा खान
http://www.wikidata.org/entity/Q7636729,सुल्तान राही
http://www.wikidata.org/entity/Q4251706,सुल्तान मुज़फ्फर शाह प्रथम
http://www.wikidata.org/entity/Q22003265,सुल्तान बेग
http://www.wikidata.org/entity/Q488539,सुल्तान बाहू
http://www.wikidata.org/entity/Q981797,सुल्तान खान
http://www.wikidata.org/entity/Q3418379,सुल्तान इब्राहिम
http://www.wikidata.org/entity/Q80541,सुल्तान अहमद मस्जिद
http://www.wikidata.org/entity/Q337516,सुल्तान अहमद तेकुदर
http://www.wikidata.org/entity/Q43292,सुल्तान
http://www.wikidata.org/entity/Q7635970,सुलेमान शिकोह
http://www.wikidata.org/entity/Q8474,सुलेमान प्रथम
http://www.wikidata.org/entity/Q172061,सुलेमान द्वितीय
http://www.wikidata.org/entity/Q284233,सुलेमान इब्न अब्द अल-मालिक
http://www.wikidata.org/entity/Q3630336,सुरैया
http://www.wikidata.org/entity/Q7647009,सुरूर होडा
http://www.wikidata.org/entity/Q63254151,सुमोना हक सुमी
http://www.wikidata.org/entity/Q682079,सुन्दा लोग
http://www.wikidata.org/entity/Q175772,सुनडिआटा का महाकाव्य
http://www.wikidata.org/entity/Q221310,सुंदर
http://www.wikidata.org/entity/Q22301945,सुजैन खान
http://www.wikidata.org/entity/Q76127,सुकर्णो
http://www.wikidata.org/entity/Q3634003,सीमाब अकबराबादी
http://www.wikidata.org/entity/Q7445992,सीथी साहिब
http://www.wikidata.org/entity/Q6762300,सिर्री सक़्ती
http://www.wikidata.org/entity/Q1998495,सिराजुद्दौला
http://www.wikidata.org/entity/Q2246940,सिराजुद्दीन हक्कानी
http://www.wikidata.org/entity/Q16901274,सिराजुद्दीन अजमल
http://www.wikidata.org/entity/Q16859568,सिराज उद-दिन-अली ख़ान
http://www.wikidata.org/entity/Q190513,सिबिर ख़ानत
http://www.wikidata.org/entity/Q283512,सिध्दगी
http://www.wikidata.org/entity/Q7210785,सिद्दीक़ हसन ख़ान
http://www.wikidata.org/entity/Q43033365,सिदी बौशकी से ज़ाविया
http://www.wikidata.org/entity/Q19629001,सिदी बौशकी
http://www.wikidata.org/entity/Q13685,सिदी
http://www.wikidata.org/entity/Q3817955,सिकन्दर बुतशिकन
http://www.wikidata.org/entity/Q3629904,सिकन्दर बख्त
http://www.wikidata.org/entity/Q3348836,सिकंदर शाह सूरी
http://www.wikidata.org/entity/Q2597227,सिकंदर लोदी
http://www.wikidata.org/entity/Q7513554,सिकंदर रजा
http://www.wikidata.org/entity/Q7399638,साहिल खान
http://www.wikidata.org/entity/Q1102757,साहिर लुधियानवी
http://www.wikidata.org/entity/Q7399614,साहिबदीन
http://www.wikidata.org/entity/Q7419000,साँसिया
http://www.wikidata.org/entity/Q12219592,सालेह अल-लुहैदान
http://www.wikidata.org/entity/Q28534059,सालिहा बानो बेगम
http://www.wikidata.org/entity/Q2904990,सालिम अली
http://www.wikidata.org/entity/Q7403479,सालहुद्डीन क्वादर चौधरी
http://www.wikidata.org/entity/Q21067349,साराह हमीद अहमद
http://www.wikidata.org/entity/Q7421693,सारा लॉरेन
http://www.wikidata.org/entity/Q7421671,सारा खान
http://www.wikidata.org/entity/Q942959,सायरा बानो
http://www.wikidata.org/entity/Q4250497,सायरा खान
http://www.wikidata.org/entity/Q17198786,सायरा अफजल तरार
http://www.wikidata.org/entity/Q486181,सामानी साम्राज्य
http://www.wikidata.org/entity/Q593115,सामर्रा की महान मस्जिद
http://www.wikidata.org/entity/Q28756434,सामंजस्य बौशकी
http://www.wikidata.org/entity/Q921798,साबू दस्तागीर
http://www.wikidata.org/entity/Q7396383,साबरी खान
http://www.wikidata.org/entity/Q355327,साफ़ी
http://www.wikidata.org/entity/Q207942,सानी अबचा
http://www.wikidata.org/entity/Q42426532,सानिया शैख़
http://www.wikidata.org/entity/Q132147,सानिया मिर्ज़ा
http://www.wikidata.org/entity/Q7397899,सादिया देहलवी
http://www.wikidata.org/entity/Q334155,सादिक खान
http://www.wikidata.org/entity/Q264904,सादा अली
http://www.wikidata.org/entity/Q6932966,सादतुल्ला खान प्रथम
http://www.wikidata.org/entity/Q296771,साद अल हरीरी
http://www.wikidata.org/entity/Q253660,साजिदा तलफ
http://www.wikidata.org/entity/Q3632964,साजिद नाडियाडवाला
http://www.wikidata.org/entity/Q3469329,साजिद खान
http://www.wikidata.org/entity/Q2762152,साजिद खान
http://www.wikidata.org/entity/Q7421228,साकिब सलीम
http://www.wikidata.org/entity/Q6827571,साईं मियाँ मीर
http://www.wikidata.org/entity/Q7518499,साइमन कॉलिस
http://www.wikidata.org/entity/Q25634049,सहारा नाइट
http://www.wikidata.org/entity/Q188711,सहाबा
http://www.wikidata.org/entity/Q20684196,सलीह अबीद हुसैन
http://www.wikidata.org/entity/Q494660,सलीम प्रथम
http://www.wikidata.org/entity/Q161872,सलीम द्वितीय
http://www.wikidata.org/entity/Q199633,सलीम तृतीय
http://www.wikidata.org/entity/Q127659,सलीम चिश्ती
http://www.wikidata.org/entity/Q7404563,सलीम ख़ान
http://www.wikidata.org/entity/Q8581,सलाउद्दीन
http://www.wikidata.org/entity/Q7405410,सलमान हुसैनी नदवी
http://www.wikidata.org/entity/Q7405424,सलमान युसुफ खान
http://www.wikidata.org/entity/Q557378,सलमान फ़ारसी
http://www.wikidata.org/entity/Q314774,सलमान तासीर
http://www.wikidata.org/entity/Q313515,सलमान खुर्शीद
http://www.wikidata.org/entity/Q9543,सलमान ख़ान
http://www.wikidata.org/entity/Q7405405,सलमान एफ रहमान
http://www.wikidata.org/entity/Q60194375,सलमान अली
http://www.wikidata.org/entity/Q4537098,सलमा याक़ूब
http://www.wikidata.org/entity/Q1736480,सलमा आग़ा
http://www.wikidata.org/entity/Q3473673,सरोज खान
http://www.wikidata.org/entity/Q7423869,सरफराज़ खान
http://www.wikidata.org/entity/Q12455789,सरदार मुहम्मद इरफ़ान डोगर
http://www.wikidata.org/entity/Q12455788,सरदार मुहम्मद अरशद खान लगारी
http://www.wikidata.org/entity/Q12455786,सरदार मंसब आली दोग्गर
http://www.wikidata.org/entity/Q12455771,सरदार अयाज़ सादिक
http://www.wikidata.org/entity/Q1408764,सरकैशिया
http://www.wikidata.org/entity/Q336455,सय्यीदा वारसी
http://www.wikidata.org/entity/Q11057724,सय्यद वंश
http://www.wikidata.org/entity/Q64006350,सय्यद मोहम्मद मियाँ देबन्दी
http://www.wikidata.org/entity/Q61078759,सय्यद फखरुद्दीन अहमद मुरादाबादी
http://www.wikidata.org/entity/Q16317374,सय्यद नसीर अहमद
http://www.wikidata.org/entity/Q7660466,सय्यद ज़फ़र महमूद
http://www.wikidata.org/entity/Q16012496,सय्यद अहमद क़ाद्री
http://www.wikidata.org/entity/Q7197570,सय्यद अली शाह तिरमिज़ी(पीर बाबा)
http://www.wikidata.org/entity/Q3631515,सय्यद अली शाह गिलानी
http://www.wikidata.org/entity/Q15709616,सय्यद अली अख्तर रिजवी
http://www.wikidata.org/entity/Q3528405,सय्यद अबिद अली
http://www.wikidata.org/entity/Q6796287,समीना अली
http://www.wikidata.org/entity/Q796587,समस तबरेज
http://www.wikidata.org/entity/Q32853,सबुक तिगिन
http://www.wikidata.org/entity/Q2722321,सबा करीम
http://www.wikidata.org/entity/Q7204147,सबा कमर
http://www.wikidata.org/entity/Q7395772,सबा अंजुम करीम
http://www.wikidata.org/entity/Q45310,सफ़्फ़ारी राजवंश
http://www.wikidata.org/entity/Q12220069,सफीउर रहमान मुबारकपुरी
http://www.wikidata.org/entity/Q7398761,सफ़ी लखनवी
http://www.wikidata.org/entity/Q161205,सफ़वी वंश
http://www.wikidata.org/entity/Q391381,सफदरजंग
http://www.wikidata.org/entity/Q3347977,सफ़दर हाशमी
http://www.wikidata.org/entity/Q6811470,सनाउल्लाह अमृतसरी
http://www.wikidata.org/entity/Q16887204,सनाउल्ला ज़हरी
http://www.wikidata.org/entity/Q2220177,सना सईद
http://www.wikidata.org/entity/Q5408135,सना खान
http://www.wikidata.org/entity/Q7415416,सना अमीन शेख
http://www.wikidata.org/entity/Q712611,सनम सईद
http://www.wikidata.org/entity/Q3537616,सधा
http://www.wikidata.org/entity/Q1316,सद्दाम हुसैन
http://www.wikidata.org/entity/Q112704472,सदस्य:J ansari
http://www.wikidata.org/entity/Q2725555,सती नूरलिजा
http://www.wikidata.org/entity/Q16197077,सज्जाद लोन
http://www.wikidata.org/entity/Q61996710,सज्जाद नौमानी
http://www.wikidata.org/entity/Q7418498,संजीदा शेख
http://www.wikidata.org/entity/Q2624795,सज़ाह
http://www.wikidata.org/entity/Q7418443,संजय ख़ान
http://www.wikidata.org/entity/Q3595327,संगीता बिजलानी
http://www.wikidata.org/entity/Q244206,सऊद बिन अब्दुलअज़ीज़
http://www.wikidata.org/entity/Q6122255,सईफ इब्न उमर
http://www.wikidata.org/entity/Q7398259,सईदा फैज
http://www.wikidata.org/entity/Q31299351,सईद-उर-रहमान आजमी नदवी
http://www.wikidata.org/entity/Q979990,सईद जाफ़री
http://www.wikidata.org/entity/Q7429192,सईद क़ादरी
http://www.wikidata.org/entity/Q1145757,सईद इब्न ज़ैद
http://www.wikidata.org/entity/Q2740848,सईद अनवर
http://www.wikidata.org/entity/Q1231017,सआलिबी
http://www.wikidata.org/entity/Q156501,सआदत हसन मंटो
http://www.wikidata.org/entity/Q641646,सआदत अली खान प्रथम
http://www.wikidata.org/entity/Q7487565,षमीमा अली
http://www.wikidata.org/entity/Q3765263,श्रुति सेठ
http://www.wikidata.org/entity/Q3177708,श्री मुलयानी
http://www.wikidata.org/entity/Q223555,शौकत अज़ीज़
http://www.wikidata.org/entity/Q3518507,शोएब मलिक
http://www.wikidata.org/entity/Q16890584,शोएब इब्राहीम
http://www.wikidata.org/entity/Q738330,शोएब अख़्तर
http://www.wikidata.org/entity/Q83680,शेर शाह सूरी
http://www.wikidata.org/entity/Q7494610,शेर अली अफरीदी
http://www.wikidata.org/entity/Q1247204,शेर अफ़्ग़ान ख़ान
http://www.wikidata.org/entity/Q52183,शेख हसीना
http://www.wikidata.org/entity/Q170302,शेख सादी
http://www.wikidata.org/entity/Q7405402,शेख सलमान बिन इब्राहिम अल खलीफा
http://www.wikidata.org/entity/Q20093720,शेख रज्जाक अली
http://www.wikidata.org/entity/Q57655,शेख मोहम्मद बिन राशिद अल मकतूम
http://www.wikidata.org/entity/Q313957,शेख मुस्ज़ाफर शुकोर
http://www.wikidata.org/entity/Q191375,शेख मुजीबुर रहमान
http://www.wikidata.org/entity/Q3032428,शेख चिन्ना मौलाना
http://www.wikidata.org/entity/Q4212231,शेख इनायत अल्लाह कंबोह
http://www.wikidata.org/entity/Q983328,शेख़ अब्दुल्ला
http://www.wikidata.org/entity/Q3595379,शेख अबूबक्र अहमद
http://www.wikidata.org/entity/Q185166,शेख़
http://www.wikidata.org/entity/Q642993,शुजाउद्दौला
http://www.wikidata.org/entity/Q7492319,शीबा असलम फ़हमी
http://www.wikidata.org/entity/Q131152,शिरीन एबादी
http://www.wikidata.org/entity/Q773259,शिबली नोमानी
http://www.wikidata.org/entity/Q41732121,शाहुल हशबुल्लाह
http://www.wikidata.org/entity/Q7461590,शाहीर शेख
http://www.wikidata.org/entity/Q96472226,"शाही जामा मस्जिद,  सम्भल"
http://www.wikidata.org/entity/Q16885592,शाहिद हामिद
http://www.wikidata.org/entity/Q7461686,शाहिद खाकान अब्बासी
http://www.wikidata.org/entity/Q380445,शाहिद अफरीदी
http://www.wikidata.org/entity/Q7387988,शाहबुद्दीन याकूब कुरैशी
http://www.wikidata.org/entity/Q465481,शाहबुद्दीन अहमद
http://www.wikidata.org/entity/Q2364796,शाहजहांँ बेगम
http://www.wikidata.org/entity/Q2627138,शाहजहां तृतीय
http://www.wikidata.org/entity/Q367825,शाह सलमान
http://www.wikidata.org/entity/Q457944,शाह शुजा
http://www.wikidata.org/entity/Q392835,शाह वलीउल्लाह देहलवी
http://www.wikidata.org/entity/Q9535,शाह रुख़ ख़ान
http://www.wikidata.org/entity/Q7461315,शाह मुहम्मद सुलेमान
http://www.wikidata.org/entity/Q20685493,शाह मुबारक आबरू
http://www.wikidata.org/entity/Q7461261,शाह फैसल
http://www.wikidata.org/entity/Q7461322,शाह नवाज खान
http://www.wikidata.org/entity/Q83672,शाह जहाँ
http://www.wikidata.org/entity/Q719449,शाह आलम द्वितीय
http://www.wikidata.org/entity/Q2275345,शाह अहमद नूरानी
http://www.wikidata.org/entity/Q57298,शाह अब्दुल्ला
http://www.wikidata.org/entity/Q7461219,शाह अब्दुल हामिद
http://www.wikidata.org/entity/Q1396312,शाह अब्दुल लतीफ
http://www.wikidata.org/entity/Q16010460,शामद यार खान निज़ामी सागर
http://www.wikidata.org/entity/Q380184,शाद इब्न अबी बक्काश
http://www.wikidata.org/entity/Q21964311,शाजिल इस्लाम अंसारी
http://www.wikidata.org/entity/Q7491735,शाज़िया इल्मी
http://www.wikidata.org/entity/Q7462919,शाकिब खान
http://www.wikidata.org/entity/Q266104,शाकिब अल हसन
http://www.wikidata.org/entity/Q7461543,शहीद लतीफ
http://www.wikidata.org/entity/Q16863366,शहाबुद्दीन उमर
http://www.wikidata.org/entity/Q7461394,शहाब शेख़ नुरि
http://www.wikidata.org/entity/Q20110573,शहरबानो अमानी
http://www.wikidata.org/entity/Q2096387,शहबाज़ शरीफ़
http://www.wikidata.org/entity/Q16200749,शहबाज़ ख़ान
http://www.wikidata.org/entity/Q7461839,शहनाज़ हुसैन
http://www.wikidata.org/entity/Q7492859,शहज़ाद ख़ान
http://www.wikidata.org/entity/Q3563826,शर्मीन ओबैद-चिनॉय
http://www.wikidata.org/entity/Q16250142,शरीफ इस्माइल
http://www.wikidata.org/entity/Q230487,शरबत गुला
http://www.wikidata.org/entity/Q6771327,शम्सुर्रहमान फारुकी
http://www.wikidata.org/entity/Q16117346,शमीम हाशिमी
http://www.wikidata.org/entity/Q7487383,शमा सिकंदर
http://www.wikidata.org/entity/Q7487384,शमा जैदी
http://www.wikidata.org/entity/Q3695807,शमशुद्दीन क्यूम़र्श
http://www.wikidata.org/entity/Q3634020,शमशाद हुसैन
http://www.wikidata.org/entity/Q3764762,शमशाद बेगम
http://www.wikidata.org/entity/Q18049675,शब्बीर अहमद
http://www.wikidata.org/entity/Q695007,शबाना महमूद
http://www.wikidata.org/entity/Q465863,शबाना आज़मी
http://www.wikidata.org/entity/Q7460129,शबनीम इस्माइल
http://www.wikidata.org/entity/Q6505620,शब-ए-बारात
http://www.wikidata.org/entity/Q216452,शब-ए-क़द्र
http://www.wikidata.org/entity/Q7461024,शफ़ी ईनामदार
http://www.wikidata.org/entity/Q7461072,शफ़क़त अमानत अली
http://www.wikidata.org/entity/Q7488652,शनीना शाइक
http://www.wikidata.org/entity/Q16146322,शगुफ़्ता अली
http://www.wikidata.org/entity/Q7462677,शकेब जलाली
http://www.wikidata.org/entity/Q2552960,शकील बदायूँनी
http://www.wikidata.org/entity/Q6082578,शकील अहमद भट
http://www.wikidata.org/entity/Q7462693,शकील अहमद
http://www.wikidata.org/entity/Q1974031,व्याचेस्लाव पोलोसिन
http://www.wikidata.org/entity/Q2737220,वैकम मुहम्मद बशीर
http://www.wikidata.org/entity/Q3521498,वेन पार्नेल
http://www.wikidata.org/entity/Q2735913,वीना मलिक
http://www.wikidata.org/entity/Q5512567,विलो विल्सन
http://www.wikidata.org/entity/Q1395417,विलायत ख़ाँ
http://www.wikidata.org/entity/Q3350487,विकार उल मुल्क
http://www.wikidata.org/entity/Q7959785,वाहिद खान
http://www.wikidata.org/entity/Q660584,वासिम सज्जाद
http://www.wikidata.org/entity/Q3520728,वासिम जाफर
http://www.wikidata.org/entity/Q7972651,वासिफुद्दीन डागर
http://www.wikidata.org/entity/Q16863330,वालीउल्लाली सी एम मुहम्मद अबु बकर मुस्लीयर
http://www.wikidata.org/entity/Q19665665,वारिस पठान
http://www.wikidata.org/entity/Q7969448,वारिस अली शाह
http://www.wikidata.org/entity/Q7960701,वाजिद खान
http://www.wikidata.org/entity/Q3635804,वाजिद अली शाह
http://www.wikidata.org/entity/Q701786,वांग ज़ी-पिंग
http://www.wikidata.org/entity/Q465859,वहीदा रहमान
http://www.wikidata.org/entity/Q3249625,वहीद मुराद
http://www.wikidata.org/entity/Q7959754,वहीद अख़्तर
http://www.wikidata.org/entity/Q17032468,वही
http://www.wikidata.org/entity/Q163140,वहाबी आन्दोलन
http://www.wikidata.org/entity/Q16019283,वहाब अशरफी
http://www.wikidata.org/entity/Q2738852,वहशी इब्न हर्ब
http://www.wikidata.org/entity/Q61103880,वसीम रिजवी
http://www.wikidata.org/entity/Q18920553,वसीम तरड़
http://www.wikidata.org/entity/Q7971388,वसीम अब्बास
http://www.wikidata.org/entity/Q982801,वसीम अकरम
http://www.wikidata.org/entity/Q905327,वली मुहम्मद वली
http://www.wikidata.org/entity/Q4231368,वली
http://www.wikidata.org/entity/Q19663400,वजीहुद्दीन गुजराती
http://www.wikidata.org/entity/Q305224,वज़ीर अली खान
http://www.wikidata.org/entity/Q7960685,वजाहत हबीबुल्लाह
http://www.wikidata.org/entity/Q7909027,वक्कम मौलवी
http://www.wikidata.org/entity/Q399331,वक्कम मजीद
http://www.wikidata.org/entity/Q1766640,वकार युनुस
http://www.wikidata.org/entity/Q27901993,वकार अहमद शाह
http://www.wikidata.org/entity/Q11709,लोदी वंश
http://www.wikidata.org/entity/Q2983881,लॉरेन बूथ
http://www.wikidata.org/entity/Q202582,लैंसाना कोंटे
http://www.wikidata.org/entity/Q255099,लैला अली
http://www.wikidata.org/entity/Q2784501,लेडी ज़ैनब कोब्बोल्ड
http://www.wikidata.org/entity/Q6698168,लूसी आरिश
http://www.wikidata.org/entity/Q3837992,लुबना खालिद अल कासिमी
http://www.wikidata.org/entity/Q878309,ली राजवंश
